Machine 10.6.9.221 CpuFree% 98.90 MemFree% 92.82 Memfree 3682 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 78419
Machine 10.6.9.215 CpuFree% 99.34 MemFree% 93.45 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 90023
Machine 10.6.9.220 CpuFree% 99.08 MemFree% 93.80 Memfree 3721 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 87230
Machine 10.6.9.223 CpuFree% 99.11 MemFree% 93.98 Memfree 3728 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 107912
Machine 10.6.9.210 CpuFree% 99.78 MemFree% 92.30 Memfree 3661 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 96649
Machine 10.6.9.218 CpuFree% 99.12 MemFree% 93.44 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 86478
Machine 10.6.9.203 CpuFree% 97.33 MemFree% 93.95 Memfree 3727 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 731573
Machine 10.6.9.212 CpuFree% 98.48 MemFree% 93.20 Memfree 3697 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 84026
Machine 10.6.9.205 CpuFree% 98.82 MemFree% 93.86 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 76993
Machine 10.6.9.222 CpuFree% 99.11 MemFree% 93.13 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 87824
Machine 10.6.9.207 CpuFree% 99.30 MemFree% 92.42 Memfree 3666 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 81561
Machine 10.6.9.213 CpuFree% 99.53 MemFree% 93.91 Memfree 3725 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 92730
Machine 10.6.9.219 CpuFree% 98.70 MemFree% 93.66 Memfree 3716 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 82858

Machine 10.6.9.203 CpuFree% 96.62 MemFree% 93.94 Memfree 3727 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 1115750
Machine 10.6.9.219 CpuFree% 98.83 MemFree% 93.66 Memfree 3716 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 78557
Machine 10.6.9.212 CpuFree% 99.05 MemFree% 93.20 Memfree 3697 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 91801
Machine 10.6.9.220 CpuFree% 98.73 MemFree% 93.81 Memfree 3721 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 80118
Machine 10.6.9.210 CpuFree% 99.27 MemFree% 92.30 Memfree 3661 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 85735
Machine 10.6.9.215 CpuFree% 99.28 MemFree% 93.45 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 97136
Machine 10.6.9.213 CpuFree% 99.76 MemFree% 93.91 Memfree 3725 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 97362
Machine 10.6.9.211 CpuFree% 97.89 MemFree% 93.75 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 77887
Machine 10.6.9.222 CpuFree% 97.82 MemFree% 93.12 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 63574
Machine 10.6.9.221 CpuFree% 99.05 MemFree% 92.82 Memfree 3682 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 82579
Machine 10.6.9.207 CpuFree% 99.28 MemFree% 92.42 Memfree 3666 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 74301
Machine 10.6.9.218 CpuFree% 99.28 MemFree% 93.44 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 82746
Machine 10.6.9.209 CpuFree% 99.03 MemFree% 93.67 Memfree 3716 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 96411
Machine 10.6.9.223 CpuFree% 97.98 MemFree% 93.98 Memfree 3728 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 87232
Machine 10.6.9.205 CpuFree% 98.02 MemFree% 93.86 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 95699

Machine 10.6.9.203 CpuFree% 94.93 MemFree% 93.95 Memfree 3727 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 917554
Machine 10.6.9.209 CpuFree% 97.61 MemFree% 93.67 Memfree 3716 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 67841
Machine 10.6.9.212 CpuFree% 98.07 MemFree% 93.20 Memfree 3697 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 75586
Machine 10.6.9.218 CpuFree% 95.40 MemFree% 93.44 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 53459
Machine 10.6.9.210 CpuFree% 98.05 MemFree% 92.30 Memfree 3661 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 71584
Machine 10.6.9.219 CpuFree% 98.33 MemFree% 93.66 Memfree 3716 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 69987
Machine 10.6.9.220 CpuFree% 97.30 MemFree% 93.83 Memfree 3722 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 54498
Machine 10.6.9.211 CpuFree% 96.92 MemFree% 93.75 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 55744
Machine 10.6.9.207 CpuFree% 97.57 MemFree% 92.41 Memfree 3666 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 56066
Machine 10.6.9.215 CpuFree% 97.58 MemFree% 93.45 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 72137
Machine 10.6.9.213 CpuFree% 97.61 MemFree% 93.91 Memfree 3725 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 67361
Machine 10.6.9.221 CpuFree% 95.64 MemFree% 92.82 Memfree 3682 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 64607
Machine 10.6.9.205 CpuFree% 97.28 MemFree% 93.86 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 68520
Machine 10.6.9.222 CpuFree% 95.33 MemFree% 93.13 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 50335
Machine 10.6.9.223 CpuFree% 95.31 MemFree% 93.98 Memfree 3728 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 66752

Machine 10.6.9.207 CpuFree% 99.74 MemFree% 92.41 Memfree 3666 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 73307
Machine 10.6.9.205 CpuFree% 99.75 MemFree% 93.86 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 42721
Machine 10.6.9.210 CpuFree% 99.74 MemFree% 92.30 Memfree 3661 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 70326
Machine 10.6.9.213 CpuFree% 99.49 MemFree% 93.91 Memfree 3725 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 65833
Machine 10.6.9.212 CpuFree% 99.47 MemFree% 93.20 Memfree 3697 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 48791
Machine 10.6.9.220 CpuFree% 99.75 MemFree% 93.83 Memfree 3722 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 68273
Machine 10.6.9.219 CpuFree% 99.49 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 63233
Machine 10.6.9.223 CpuFree% 100.00 MemFree% 93.97 Memfree 3728 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 64387
Machine 10.6.9.221 CpuFree% 99.49 MemFree% 92.82 Memfree 3682 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 64037
Machine 10.6.9.222 CpuFree% 99.25 MemFree% 93.13 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 213704
Machine 10.6.9.215 CpuFree% 98.98 MemFree% 93.45 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 69378
Machine 10.6.9.211 CpuFree% 99.51 MemFree% 93.75 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 71378
Machine 10.6.9.218 CpuFree% 99.23 MemFree% 93.44 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 235483
Machine 10.6.9.203 CpuFree% 99.00 MemFree% 93.94 Memfree 3727 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 330639
Machine 10.6.9.209 CpuFree% 99.24 MemFree% 93.67 Memfree 3716 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 57456

Machine 10.6.9.203 CpuFree% 98.27 MemFree% 93.94 Memfree 3726 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 633085
Machine 10.6.9.219 CpuFree% 99.53 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 280687
Machine 10.6.9.211 CpuFree% 99.27 MemFree% 93.76 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 377266
Machine 10.6.9.209 CpuFree% 99.07 MemFree% 93.73 Memfree 3718 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 275897
Machine 10.6.9.207 CpuFree% 99.05 MemFree% 92.41 Memfree 3666 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 379099
Machine 10.6.9.218 CpuFree% 99.53 MemFree% 93.44 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 190502
Machine 10.6.9.210 CpuFree% 99.77 MemFree% 92.30 Memfree 3661 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 184142
Machine 10.6.9.212 CpuFree% 99.10 MemFree% 93.20 Memfree 3697 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 259010
Machine 10.6.9.205 CpuFree% 99.53 MemFree% 93.86 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 248912
Machine 10.6.9.215 CpuFree% 99.30 MemFree% 93.45 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 350972
Machine 10.6.9.213 CpuFree% 98.84 MemFree% 93.92 Memfree 3726 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 257215
Machine 10.6.9.222 CpuFree% 99.03 MemFree% 93.13 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 231051
Machine 10.6.9.221 CpuFree% 98.84 MemFree% 92.82 Memfree 3682 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 249112
Machine 10.6.9.220 CpuFree% 99.28 MemFree% 93.83 Memfree 3722 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 387921
Machine 10.6.9.223 CpuFree% 98.82 MemFree% 93.98 Memfree 3728 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 344927

Machine 10.6.9.203 CpuFree% 98.96 MemFree% 93.95 Memfree 3727 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 442888
Machine 10.6.9.209 CpuFree% 99.74 MemFree% 93.72 Memfree 3718 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 247883
Machine 10.6.9.207 CpuFree% 99.49 MemFree% 92.41 Memfree 3666 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 116459
Machine 10.6.9.215 CpuFree% 99.24 MemFree% 93.45 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 144245
Machine 10.6.9.210 CpuFree% 100.00 MemFree% 92.30 Memfree 3661 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 240703
Machine 10.6.9.212 CpuFree% 99.48 MemFree% 93.20 Memfree 3697 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 244158
Machine 10.6.9.211 CpuFree% 98.98 MemFree% 93.75 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 131579
Machine 10.6.9.220 CpuFree% 99.74 MemFree% 93.83 Memfree 3722 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 130560
Machine 10.6.9.223 CpuFree% 99.47 MemFree% 93.97 Memfree 3728 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 198797
Machine 10.6.9.222 CpuFree% 99.74 MemFree% 93.13 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 158884
Machine 10.6.9.213 CpuFree% 99.75 MemFree% 93.91 Memfree 3725 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 242890
Machine 10.6.9.218 CpuFree% 100.00 MemFree% 93.44 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 179498
Machine 10.6.9.219 CpuFree% 99.75 MemFree% 93.66 Memfree 3716 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 246725
Machine 10.6.9.221 CpuFree% 100.00 MemFree% 92.82 Memfree 3682 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 228531
Machine 10.6.9.205 CpuFree% 98.97 MemFree% 93.86 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 241461

Machine 10.6.9.207 CpuFree% 99.50 MemFree% 92.41 Memfree 3666 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 100905
Machine 10.6.9.211 CpuFree% 99.52 MemFree% 93.76 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 118435
Machine 10.6.9.209 CpuFree% 99.52 MemFree% 93.73 Memfree 3718 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 78477
Machine 10.6.9.219 CpuFree% 99.23 MemFree% 93.66 Memfree 3716 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 85220
Machine 10.6.9.212 CpuFree% 99.53 MemFree% 93.20 Memfree 3697 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 75478
Machine 10.6.9.215 CpuFree% 99.52 MemFree% 93.45 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 113919
Machine 10.6.9.223 CpuFree% 99.52 MemFree% 93.98 Memfree 3728 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 119802
Machine 10.6.9.218 CpuFree% 99.76 MemFree% 93.44 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 78376
Machine 10.6.9.222 CpuFree% 99.52 MemFree% 93.13 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 100982
Machine 10.6.9.210 CpuFree% 99.76 MemFree% 92.30 Memfree 3661 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 141618
Machine 10.6.9.220 CpuFree% 99.52 MemFree% 93.83 Memfree 3722 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 110839
Machine 10.6.9.221 CpuFree% 99.76 MemFree% 92.82 Memfree 3682 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 110263
Machine 10.6.9.213 CpuFree% 100.00 MemFree% 93.91 Memfree 3725 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 90000
Machine 10.6.9.205 CpuFree% 99.02 MemFree% 93.86 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 65167
Machine 10.6.9.203 CpuFree% 98.97 MemFree% 93.94 Memfree 3727 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 431940

Machine 10.6.9.209 CpuFree% 99.52 MemFree% 93.73 Memfree 3718 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 84446
Machine 10.6.9.212 CpuFree% 99.04 MemFree% 93.20 Memfree 3697 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 82962
Machine 10.6.9.213 CpuFree% 98.60 MemFree% 93.91 Memfree 3725 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 82006
Machine 10.6.9.219 CpuFree% 99.30 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 97605
Machine 10.6.9.211 CpuFree% 98.59 MemFree% 93.75 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 89134
Machine 10.6.9.203 CpuFree% 97.43 MemFree% 93.94 Memfree 3727 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 655758
Machine 10.6.9.218 CpuFree% 99.30 MemFree% 93.44 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 91143
Machine 10.6.9.207 CpuFree% 99.54 MemFree% 92.41 Memfree 3666 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 75350
Machine 10.6.9.205 CpuFree% 99.05 MemFree% 93.86 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 86716
Machine 10.6.9.222 CpuFree% 98.80 MemFree% 93.13 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 69386
Machine 10.6.9.220 CpuFree% 99.53 MemFree% 93.83 Memfree 3722 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 76619
Machine 10.6.9.215 CpuFree% 98.83 MemFree% 93.46 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 67292
Machine 10.6.9.210 CpuFree% 99.76 MemFree% 92.30 Memfree 3661 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 92225
Machine 10.6.9.221 CpuFree% 99.08 MemFree% 92.82 Memfree 3682 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 81321
Machine 10.6.9.223 CpuFree% 99.53 MemFree% 93.98 Memfree 3728 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 79028

Machine 10.6.9.203 CpuFree% 93.85 MemFree% 93.95 Memfree 3727 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 1136105
Machine 10.6.9.207 CpuFree% 97.13 MemFree% 92.41 Memfree 3666 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 86936
Machine 10.6.9.209 CpuFree% 96.96 MemFree% 93.73 Memfree 3718 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 104987
Machine 10.6.9.205 CpuFree% 98.56 MemFree% 93.86 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 100169
Machine 10.6.9.219 CpuFree% 98.33 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 91861
Machine 10.6.9.218 CpuFree% 97.36 MemFree% 93.44 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 74099
Machine 10.6.9.213 CpuFree% 97.93 MemFree% 93.91 Memfree 3725 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 77580
Machine 10.6.9.215 CpuFree% 98.31 MemFree% 93.45 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 100691
Machine 10.6.9.220 CpuFree% 97.79 MemFree% 93.83 Memfree 3722 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 80956
Machine 10.6.9.211 CpuFree% 98.08 MemFree% 93.75 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 76490
Machine 10.6.9.221 CpuFree% 95.97 MemFree% 92.82 Memfree 3682 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 94272
Machine 10.6.9.210 CpuFree% 97.86 MemFree% 92.31 Memfree 3662 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 64602
Machine 10.6.9.212 CpuFree% 97.20 MemFree% 93.20 Memfree 3697 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 102045
Machine 10.6.9.223 CpuFree% 96.60 MemFree% 93.98 Memfree 3728 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 95037
Machine 10.6.9.222 CpuFree% 96.28 MemFree% 93.13 Memfree 3694 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 68424

Machine 10.6.9.203 CpuFree% 98.24 MemFree% 93.95 Memfree 3727 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 308345
Machine 10.6.9.220 CpuFree% 99.51 MemFree% 93.83 Memfree 3722 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 72268
Machine 10.6.9.221 CpuFree% 98.28 MemFree% 92.82 Memfree 3682 MB, Memtotal 3967 MB, Swapfree 7674 MB, Swaptotal 7730 MB Netout 61312
Machine 10.6.9.207 CpuFree% 99.26 MemFree% 92.41 Memfree 3666 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 75543
Machine 10.6.9.215 CpuFree% 99.01 MemFree% 93.45 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 55964
Machine 10.6.9.212 CpuFree% 99.02 MemFree% 93.20 Memfree 3697 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 61561
Machine 10.6.9.205 CpuFree% 99.75 MemFree% 93.86 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 60031
Machine 10.6.9.211 CpuFree% 99.26 MemFree% 93.76 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 72533
Machine 10.6.9.210 CpuFree% 99.02 MemFree% 92.31 Memfree 3662 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 63797
Machine 10.6.9.218 CpuFree% 98.76 MemFree% 93.44 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 61531
Machine 10.6.9.209 CpuFree% 99.51 MemFree% 93.73 Memfree 3718 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 55643
Machine 10.6.9.219 CpuFree% 99.75 MemFree% 93.66 Memfree 3715 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 72097
Machine 10.6.9.223 CpuFree% 98.75 MemFree% 93.97 Memfree 3728 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 48557
Machine 10.6.9.222 CpuFree% 98.50 MemFree% 93.13 Memfree 3695 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 75014
Machine 10.6.9.213 CpuFree% 99.03 MemFree% 93.91 Memfree 3725 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 57001

Machine 10.6.9.203 CpuFree% 99.26 MemFree% 93.95 Memfree 3727 MB, Memtotal 3967 MB, Swapfree 7717 MB, Swaptotal 7730 MB Netout 704315
Machine 10.6.9.205 CpuFree% 99.51 MemFree% 93.86 Memfree 3723 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 242026
Machine 10.6.9.211 CpuFree% 98.77 MemFree% 93.76 Memfree 3719 MB, Memtotal 3967 MB, Swapfree 7713 MB, Swaptotal 7730 MB Netout 400116
Machine 10.6.9.219 CpuFree% 99.51 MemFree% 93.66 Memfree 3716 MB, Memtotal 3967 MB, Swapfree 7690 MB, Swaptotal 7730 MB Netout 167021
Machine 10.6.9.209 CpuFree% 99.02 MemFree% 93.73 Memfree 3718 MB, Memtotal 3967 MB, Swapfree 7711 MB, Swaptotal 7730 MB Netout 252826
Machine 10.6.9.207 CpuFree% 98.91 MemFree% 92.41 Memfree 3666 MB, Memtotal 3967 MB, Swapfree 7662 MB, Swaptotal 7730 MB Netout 379088
Machine 10.6.9.218 CpuFree% 99.51 MemFree% 93.44 Memfree 3706 MB, Memtotal 3967 MB, Swapfree 7697 MB, Swaptotal 7730 MB Netout 385257
Machine 10.6.9.210 CpuFree% 99.02 MemFree% 92.31 Memfree 3662 MB, Memtotal 3967 MB, Swapfree 7657 MB, Swaptotal 7730 MB Netout 383880
Machine 10.6.9.220 CpuFree% 99.51 MemFree% 93.83 Memfree 3722 MB, Memtotal 3967 MB, Swapfree 7726 MB, Swaptotal 7730 MB Netout 338299
Machine 10.6.9.215 CpuFree% 98.77 MemFree% 93.45 Memfree 3707 MB, Memtotal 3967 MB, Swapfree 7699 MB, Swaptotal 7730 MB Netout 251424
Machine 10.6.9.222 CpuFree% 98.77 MemFree% 93.13 Memfree 3695 MB, Memtotal 3967 MB, Swapfree 7684 MB, Swaptotal 7730 MB Netout 401079
Machine 10.6.9.213 CpuFree% 99.51 MemFree% 93.91 Memfree 3725 MB, Memtotal 3967 MB, Swapfree 7718 MB, Swaptotal 7730 MB Netout 263575
